  Az [deg]         El [deg]         1d angle [deg]   Hor amp [dB]     Hor phase [deg]  Vert amp [dB]    Vert phase[deg]
 -4.00000000e+000  0.00000000e+000 -4.00000000e+000  1.19524693e+001 -8.56316712e+001 -1.31848632e+001 -1.53381665e+002
 -3.90000000e+000  0.00000000e+000 -3.90000000e+000  1.16540705e+001 -8.60199388e+001 -6.05650611e+000 -1.65095832e+002
 -3.80000000e+000  0.00000000e+000 -3.80000000e+000  1.10696380e+001 -8.64490223e+001 -1.88127065e+000 -1.68778018e+002
 -3.70000000e+000  0.00000000e+000 -3.70000000e+000  1.01137250e+001 -8.69512124e+001  1.09747634e+000 -1.70684255e+002
 -3.60000000e+000  0.00000000e+000 -3.60000000e+000  8.62666757e+000 -8.75978467e+001  3.42206979e+000 -1.71914678e+002
 -3.50000000e+000  0.00000000e+000 -3.50000000e+000  6.26827337e+000 -8.85830050e+001  5.32779438e+000 -1.72813614e+002
 -3.40000000e+000  0.00000000e+000 -3.40000000e+000  2.09923318e+000 -9.06841073e+001  6.93781675e+000 -1.73523221e+002
 -3.30000000e+000  0.00000000e+000 -3.30000000e+000 -9.07726854e+000 -1.03794107e+002  8.32466364e+000 -1.74112859e+002
 -3.20000000e+000  0.00000000e+000 -3.20000000e+000 -2.42255630e+000  1.01724030e+002  9.53462129e+000 -1.74620416e+002
 -3.10000000e+000  0.00000000e+000 -3.10000000e+000  5.96659232e+000  9.64579609e+001  1.05989961e+001 -1.75068353e+002
 -3.00000000e+000  0.00000000e+000 -3.00000000e+000  1.05610584e+001  9.49654625e+001  1.15398994e+001 -1.75470844e+002
 -2.90000000e+000  0.00000000e+000 -2.90000000e+000  1.38195276e+001  9.41791760e+001  1.23734669e+001 -1.75837281e+002
 -2.80000000e+000  0.00000000e+000 -2.80000000e+000  1.63779003e+001  9.36507136e+001  1.31117651e+001 -1.76174143e+002
 -2.70000000e+000  0.00000000e+000 -2.70000000e+000  1.84978604e+001  9.32474433e+001  1.37639773e+001 -1.76486046e+002
 -2.60000000e+000  0.00000000e+000 -2.60000000e+000  2.03130821e+001  9.29161769e+001  1.43371695e+001 -1.76776372e+002
 -2.50000000e+000  0.00000000e+000 -2.50000000e+000  2.19012862e+001  9.26314431e+001  1.48368015e+001 -1.77047658e+002
 -2.40000000e+000  0.00000000e+000 -2.40000000e+000  2.33117772e+001  9.23795182e+001  1.52670746e+001 -1.77301844e+002
 -2.30000000e+000  0.00000000e+000 -2.30000000e+000  2.45778655e+001  9.21523558e+001  1.56311708e+001 -1.77540443e+002
 -2.20000000e+000  0.00000000e+000 -2.20000000e+000  2.57231530e+001  9.19449285e+001  1.59314174e+001 -1.77764650e+002
 -2.10000000e+000  0.00000000e+000 -2.10000000e+000  2.67649981e+001  9.17539342e+001  1.61693980e+001 -1.77975423e+002
 -2.00000000e+000  0.00000000e+000 -2.00000000e+000  2.77165529e+001  9.15771161e+001  1.63460215e+001 -1.78173540e+002
 -1.90000000e+000  0.00000000e+000 -1.90000000e+000  2.85880281e+001  9.14128800e+001  1.64615568e+001 -1.78359639e+002
 -1.80000000e+000  0.00000000e+000 -1.80000000e+000  2.93875108e+001  9.12600688e+001  1.65156377e+001 -1.78534245e+002
 -1.70000000e+000  0.00000000e+000 -1.70000000e+000  3.01215139e+001  9.11178231e+001  1.65072373e+001 -1.78697799e+002
 -1.60000000e+000  0.00000000e+000 -1.60000000e+000  3.07953558e+001  9.09854916e+001  1.64346092e+001 -1.78850670e+002
 -1.50000000e+000  0.00000000e+000 -1.50000000e+000  3.14134295e+001  9.08625729e+001  1.62951899e+001 -1.78993170e+002
 -1.40000000e+000  0.00000000e+000 -1.40000000e+000  3.19793988e+001  9.07486750e+001  1.60854495e+001 -1.79125564e+002
 -1.30000000e+000  0.00000000e+000 -1.30000000e+000  3.24963422e+001  9.06434877e+001  1.58006741e+001 -1.79248078e+002
 -1.20000000e+000  0.00000000e+000 -1.20000000e+000  3.29668624e+001  9.05467632e+001  1.54346470e+001 -1.79360907e+002
 -1.10000000e+000  0.00000000e+000 -1.10000000e+000  3.33931690e+001  9.04583016e+001  1.49791824e+001 -1.79464216e+002
 -1.00000000e+000  0.00000000e+000 -1.00000000e+000  3.37771427e+001  9.03779408e+001  1.44234251e+001 -1.79558149e+002
 -9.00000000e-001  0.00000000e+000 -9.00000000e-001  3.41203859e+001  9.03055484e+001  1.37527733e+001 -1.79642828e+002
 -8.00000000e-001  0.00000000e+000 -8.00000000e-001  3.44242613e+001  9.02410163e+001  1.29471561e+001 -1.79718362e+002
 -7.00000000e-001  0.00000000e+000 -7.00000000e-001  3.46899243e+001  9.01842559e+001  1.19781472e+001 -1.79784842e+002
 -6.00000000e-001  0.00000000e+000 -6.00000000e-001  3.49183469e+001  9.01351951e+001  1.08038344e+001 -1.79842351e+002
 -5.00000000e-001  0.00000000e+000 -5.00000000e-001  3.51103379e+001  9.00937755e+001  9.35895995e+000 -1.79890965e+002
 -4.00000000e-001  0.00000000e+000 -4.00000000e-001  3.52665585e+001  9.00599505e+001  7.53391494e+000 -1.79930764e+002
 -3.00000000e-001  0.00000000e+000 -3.00000000e-001  3.53875347e+001  9.00336836e+001  5.12292310e+000 -1.79961856e+002
 -2.00000000e-001  0.00000000e+000 -2.00000000e-001  3.54736663e+001  9.00149476e+001  1.66367939e+000 -1.79984472e+002
 -1.00000000e-001  0.00000000e+000 -1.00000000e-001  3.55252342e+001  9.00037235e+001 -4.31941961e+000 -1.79999638e+002
  0.00000000e+000  0.00000000e+000  0.00000000e+000  3.55424050e+001  9.00000000e+001 -8.73869249e+001  9.00000000e+001
  1.00000000e-001  0.00000000e+000  1.00000000e-001  3.55252342e+001  9.00037734e+001 -4.31941961e+000  8.41030582e-003
  2.00000000e-001  0.00000000e+000  2.00000000e-001  3.54736663e+001  9.00150471e+001  1.66367938e+000  1.95680763e-002
  3.00000000e-001  0.00000000e+000  3.00000000e-001  3.53875348e+001  9.00338320e+001  5.12292309e+000  4.08542563e-002
  4.00000000e-001  0.00000000e+000  4.00000000e-001  3.52665586e+001  9.00601469e+001  7.53391493e+000  7.12855456e-002
  5.00000000e-001  0.00000000e+000  5.00000000e-001  3.51103380e+001  9.00940185e+001  9.35895995e+000  1.10691573e-001
  6.00000000e-001  0.00000000e+000  6.00000000e-001  3.49183471e+001  9.01354828e+001  1.08038344e+001  1.59045572e-001
  7.00000000e-001  0.00000000e+000  7.00000000e-001  3.46899245e+001  9.01845862e+001  1.19781472e+001  2.16369382e-001
  8.00000000e-001  0.00000000e+000  8.00000000e-001  3.44242616e+001  9.02413864e+001  1.29471561e+001  2.82710417e-001
  9.00000000e-001  0.00000000e+000  9.00000000e-001  3.41203862e+001  9.03059550e+001  1.37527734e+001  3.58134828e-001
  1.00000000e+000  0.00000000e+000  1.00000000e+000  3.37771432e+001  9.03783798e+001  1.44234251e+001  4.42725708e-001
  1.10000000e+000  0.00000000e+000  1.10000000e+000  3.33931696e+001  9.04587683e+001  1.49791825e+001  5.36583388e-001
  1.20000000e+000  0.00000000e+000  1.20000000e+000  3.29668631e+001  9.05472516e+001  1.54346471e+001  6.39826851e-001
  1.30000000e+000  0.00000000e+000  1.30000000e+000  3.24963431e+001  9.06439908e+001  1.58006743e+001  7.52595979e-001
  1.40000000e+000  0.00000000e+000  1.40000000e+000  3.19793998e+001  9.07491843e+001  1.60854498e+001  8.75054597e-001
  1.50000000e+000  0.00000000e+000  1.50000000e+000  3.14134308e+001  9.08630781e+001  1.62951902e+001  1.00739438e+000
  1.60000000e+000  0.00000000e+000  1.60000000e+000  3.07953572e+001  9.09859801e+001  1.64346096e+001  1.14983979e+000
  1.70000000e+000  0.00000000e+000  1.70000000e+000  3.01215156e+001  9.11182792e+001  1.65072377e+001  1.30265438e+000
  1.80000000e+000  0.00000000e+000  1.80000000e+000  2.93875128e+001  9.12604733e+001  1.65156382e+001  1.46614872e+000
  1.90000000e+000  0.00000000e+000  1.90000000e+000  2.85880305e+001  9.14132086e+001  1.64615574e+001  1.64069056e+000
  2.00000000e+000  0.00000000e+000  2.00000000e+000  2.77165557e+001  9.15773378e+001  1.63460221e+001  1.82671793e+000
  2.10000000e+000  0.00000000e+000  2.10000000e+000  2.67650014e+001  9.17540093e+001  1.61693987e+001  2.02475620e+000
  2.20000000e+000  0.00000000e+000  2.20000000e+000  2.57231568e+001  9.19448046e+001  1.59314181e+001  2.23544058e+000
  2.30000000e+000  0.00000000e+000  2.30000000e+000  2.45778697e+001  9.21519626e+001  1.56311715e+001  2.45954610e+000
  2.40000000e+000  0.00000000e+000  2.40000000e+000  2.33117820e+001  9.23787590e+001  1.52670753e+001  2.69802832e+000
  2.50000000e+000  0.00000000e+000  2.50000000e+000  2.19012914e+001  9.26301807e+001  1.48368021e+001  2.95207942e+000
  2.60000000e+000  0.00000000e+000  2.60000000e+000  2.03130875e+001  9.29142087e+001  1.43371699e+001  3.22320689e+000
  2.70000000e+000  0.00000000e+000  2.70000000e+000  1.84978654e+001  9.32444546e+001  1.37639774e+001  3.51334632e+000
  2.80000000e+000  0.00000000e+000  2.80000000e+000  1.63779031e+001  9.36461803e+001  1.31117648e+001  3.82502696e+000
  2.90000000e+000  0.00000000e+000  2.90000000e+000  1.38195233e+001  9.41721360e+001  1.23734658e+001  4.16162123e+000
  3.00000000e+000  0.00000000e+000  3.00000000e+000  1.05610305e+001  9.49538593e+001  1.15398972e+001  4.52773258e+000
  3.10000000e+000  0.00000000e+000  3.10000000e+000  5.96646118e+000  9.64360448e+001  1.05989921e+001  4.92982060e+000
  3.20000000e+000  0.00000000e+000  3.20000000e+000 -2.42378245e+000  1.01661286e+002  9.53461460e+000  5.37725196e+000
  3.30000000e+000  0.00000000e+000  3.30000000e+000 -9.08428110e+000 -1.03653859e+002  8.32465268e+000  5.88415945e+000
  3.40000000e+000  0.00000000e+000  3.40000000e+000  2.09860950e+000 -9.06405477e+001  6.93779882e+000  6.47294060e+000
  3.50000000e+000  0.00000000e+000  3.50000000e+000  6.26800520e+000 -8.85542754e+001  5.32776455e+000  7.18137409e+000
  3.60000000e+000  0.00000000e+000  3.60000000e+000  8.62649745e+000 -8.75747442e+001  3.42201816e+000  8.07862218e+000
  3.70000000e+000  0.00000000e+000  3.70000000e+000  1.01135959e+001 -8.69308390e+001  1.09738035e+000  9.30644046e+000
  3.80000000e+000  0.00000000e+000  3.80000000e+000  1.10695292e+001 -8.64300583e+001 -1.88147350e+000  1.12081872e+001
  3.90000000e+000  0.00000000e+000  3.90000000e+000  1.16539720e+001 -8.60016349e+001 -6.05705913e+000  1.48810068e+001
  4.00000000e+000  0.00000000e+000  4.00000000e+000  1.19523750e+001 -8.56135222e+001 -1.31877822e+001  2.65664869e+001
  4.10000000e+000  0.00000000e+000  4.10000000e+000  1.20132868e+001 -8.52491849e+001 -2.06399007e+001  1.33548664e+002
  4.20000000e+000  0.00000000e+000  4.20000000e+000  1.18639853e+001 -8.48993328e+001 -1.04750745e+001  1.73015177e+002
  4.30000000e+000  0.00000000e+000  4.30000000e+000  1.15175874e+001 -8.45584845e+001 -5.97731832e+000  1.79347738e+002
  4.40000000e+000  0.00000000e+000  4.40000000e+000  1.09760855e+001 -8.42233941e+001 -3.35481217e+000 -1.77957392e+002
  4.50000000e+000  0.00000000e+000  4.50000000e+000  1.02308798e+001 -8.38923212e+001 -1.63211324e+000 -1.76338763e+002
  4.60000000e+000  0.00000000e+000  4.60000000e+000  9.26105692e+000 -8.35647721e+001 -4.51201008e-001 -1.75173685e+002
